SearchTerm,PageNum,Rank,Sponsered,ProductURL,Title,ASIN,SalesPrice,ListPrice,RatingsCount,AvgRating
disney,1,24,False,https://www.amazon.com/Disney-Gold-Master-Beads-Pewter/dp/B0065QI9WE/ref=sr_1_24,Disney Gold Master Key with Gem Beads Pewter Key Ring,B0065QI9WE,"$8
46",$9.99,409,4.7 out of 5 stars
disney,1,25,False,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg1_1,Disney Juniors Little Mermaid Ariel Sea Tee,B0C5CS14CZ,"$21
99",,,
disney,1,26,False,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg1_1,"Disney Frozen and Minnie Mouse WAY BIG HOODIE for Girls, Girls Oversized Pullover Hooded Sweatshirt",B0BS4HWC3T,"$39
99",,17,4.9 out of 5 stars
disney,1,27,False,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg1_1,Art of Coloring: Disney 100 Years of Wonder: 100 Images to Inspire Creativity,1368083706,"$13
99",$15.99,143,4.7 out of 5 stars
disney,1,28,False,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg1_1,"I'm Done Adulting I'm Going To Disney | Engraved Stemless Wine Glass | Disney-Inspired | Mickey Minnie Fan | Funny Birthday, Christmas, Mother's Day, Father's Day, Graduation Gift",B07CNBDCCT,"$16
98",,"1,419",4.8 out of 5 stars
disney,1,29,False,https://www.amazon.com/Funko-Pop-Disney-Minnie-Exclusive/dp/B091KGBTB4/ref=sr_1_29,"Funko Pop! Disney: Minnie Mouse 5 Pack, Amazon Exclusive",B091KGBTB4,"$16
76",$19.99,314,4.9 out of 5 stars
disney,1,30,False,https://www.amazon.com/Disney-Mickey-Friends-Finger-Puppet/dp/B09JQX1J4S/ref=sr_1_30,"Disney Mickey & Friends 10 Piece Finger Puppet - Party Favors, Educational, Bath Toys, Story Time, Beach Toys, Playtime",B09JQX1J4S,"$11
90",,667,4.8 out of 5 stars
disney,1,31,False,https://www.amazon.com/Amazon-Essentials-Snug-Fit-Pajamas-Sleepwear/dp/B08649CC9T/ref=sr_1_31,Amazon Essentials Disney Family Matching Pajama Sleep Sets,B08649CC9T,"$16
10",,"4,843",4.6 out of 5 stars
disney,1,32,False,https://www.amazon.com/40-Most-Streamed-Disney-Songs-Songbook/dp/1540056562/ref=sr_1_32,The 40 Most-Streamed Disney Songs: Easy Piano Songbook,1540056562,"$26
99",$29.99,358,4.6 out of 5 stars
disney,1,33,False,https://www.amazon.com/Disney-Princess-Girls-T-Shirt-Cinderella-Belle/dp/B0B9WDLMTB/ref=sr_1_33,"Disney Princess Girls T-Shirt-Cinderella, Belle, Tiana",B0B9WDLMTB,"$10
41",,32,4.7 out of 5 stars
disney,1,34,False,https://www.amazon.com/Squishmallows-Original-Disney-10-Inch-Flounder/dp/B0BVD5MDC3/ref=sr_1_34,Squishmallows Original Disney 10-Inch Ariel and 4-Inch Flounder 2-Pack Plush - Ultrasoft Official Jazwares Plush,B0BVD5MDC3,"$16
99",,1,3.0 out of 5 stars
disney,1,35,False,https://www.amazon.com/Disney-Disneyland-Graphic-T-Shirt-Apparel/dp/B07JYYLX77/ref=sr_1_35,Disney Mickey and Pluto Best Friends Adult T-Shirt,B07JYYLX77,"$15
99",,973,4.6 out of 5 stars
disney,1,36,False,https://www.amazon.com/Bumkins-Womens-Disney-Princess-Assortment/dp/B09QC1GQP6/ref=sr_1_36,"Bumkins Disney, Princess Magic, 3 Piece Assortment",B09QC1GQP6,"$13
95",$14.95,"5,024",4.7 out of 5 stars
disney,1,37,False,https://www.amazon.com/yiwoo-Cosmetic-Bow-knot-Portable-Kids%EF%BC%88Pink/dp/B08YZ5LGQG/ref=sr_1_37,"yiwoo 2 Pack Cosmetic Bag Mouse Ears Bag with Zipper,Cartoon Leather Travel Makeup Handbag with Ears and Bow-knot, Cute Portable Cosmetic Bag Toiletry Pouch for Women Teen Girls Kids（Pink&Black）",B08YZ5LGQG,"$10
99",,"2,281",4.6 out of 5 stars
disney,1,38,False,https://www.amazon.com/Ceaco-Disney-Stamps-Jigsaw-Puzzle/dp/B0BVSHZ3W7/ref=sr_1_38,Ceaco - Disney Stamps - 1000 Piece Jigsaw Puzzle,B0BVSHZ3W7,"$11
99",$14.99,3,4.4 out of 5 stars
disney,1,39,False,https://www.amazon.com/Disney-Mens-Incredibles-Tees-x-Large/dp/B06XG746DW/ref=sr_1_39,Disney Men's Incredible Graphic T-Shirt,B06XG746DW,"$9
50",,476,4.4 out of 5 stars
disney,1,40,False,https://www.amazon.com/Disney-Zipper-Travel-Mickey-Minnie/dp/B0BCHBRRSS/ref=sr_1_40,Disney Zipper Tote Travel Bag Mickey Minnie Donald Daisy Goofy Pluto Print,B0BCHBRRSS,"$27
99",,65,4.9 out of 5 stars
disney,1,41,False,https://www.amazon.com/Mermaid-Fashion-Signature-Inspired-Disneys/dp/B0B481DVM5/ref=sr_1_41,"Disney the Little Mermaid Ariel Fashion Doll on Land In Signature Blue Dress, Toys Inspired by Disney's the Little Mermaid",B0B481DVM5,"$14
99",,107,4.6 out of 5 stars
disney,1,42,False,https://www.amazon.com/Disney-Classic-Fashion-Racerback-Military/dp/B0BGQRLHYF/ref=sr_1_42,Disney Classic Mickey Animal Ears Women's Fast Fashion Racerback Tank Top,B0BGQRLHYF,"$16
88",,,
disney,1,43,False,https://www.amazon.com/Disney-Classic-Graphic-T-Shirt-Charcoal/dp/B093QMCW9V/ref=sr_1_43,Disney Men's Classic Mickey Mouse Full Size Graphic Short Sleeve T-Shirt,B093QMCW9V,"$10
35",$22.00,716,4.6 out of 5 stars
disney,1,44,False,https://www.amazon.com/Disney-Donald-T-Shirt-Heather-Extra/dp/B0788Y1N5N/ref=sr_1_44,Donald Duck Angry Grumpy This Is My Happy Face T-shirt,B0788Y1N5N,"$12
10",$16.00,"5,692",4.7 out of 5 stars
disney,1,45,False,https://www.amazon.com/Funko-63272/dp/B09HCTJ3NQ/ref=sr_1_45,"Funko Pop! VHS Cover: Disney - The Little Mermaid, Ariel (Amazon Exclusive)",B09HCTJ3NQ,"$13
10",$19.99,844,4.8 out of 5 stars
disney,1,46,False,https://www.amazon.com/Amazon-Essentials-Short-Sleeve-Crew-Neck-T-Shirts/dp/B08J6D4L79/ref=sr_1_46,"Amazon Essentials Disney | Marvel | Star Wars | Princess Women's Short-Sleeve Crew-Neck T-Shirts, Pack of 2",B08J6D4L79,"$24
90",,"1,411",4.5 out of 5 stars
disney,1,47,False,https://www.amazon.com/Frozen-Disney-Adventures-Enchanted-Including/dp/B07WGJD39W/ref=sr_1_47,"Disney Frozen Hasbro Pop Adventures Enchanted Forest Set Pop-Up Playset with Handle, Including Elsa Doll, Toy Inspired 2 Movie",B07WGJD39W,"$7
73",$14.99,"2,111",4.6 out of 5 stars
disney,1,48,False,https://www.amazon.com/Disney-Princess-Ariel-Jasmine-Toddler/dp/B0BNQXR7SL/ref=sr_1_48,Disney Minnie Mouse Princess Jasmine Belle Ariel Girls Dress Toddler to Big Kid,B0BNQXR7SL,"$21
99",,3,5.0 out of 5 stars
disney,1,49,False,https://www.amazon.com/Disney-Graphic-T-Shirt-Charcoal-Heather/dp/B073SVTP1K/ref=sr_1_49,Disney Men's Lion King Gang Hakuna Matata Sunset Graphic T-Shirt,B073SVTP1K,"$13
63",$19.00,401,4.6 out of 5 stars
disney,1,50,False,https://www.amazon.com/Just-Play-Doorables-Collectible-Figures/dp/B0B1P22X3C/ref=sr_1_50,"DOORABLES Disney Multi Peek Series 9, Collectible Blind Bag Figures, Kids Toys for Ages 5 Up by Just Play",B0B1P22X3C,"$8
99",$12.99,224,4.7 out of 5 stars
disney,1,51,False,https://www.amazon.com/Concept-One-Disney-Baseball-Adjustable/dp/B08TB4Q37R/ref=sr_1_51,Disney Mickey Mouse Embroidered Cotton Adjustable Dad Hat with Curved Brim,B08TB4Q37R,"$19
99",,"1,182",4.8 out of 5 stars
disney,1,52,False,https://www.amazon.com/Disney-Classic-Vintage-Fashion-Racerback/dp/B0BGQVP4KF/ref=sr_1_52,Disney Classic Vintage Mickey Women's Fast Fashion Racerback Tank Top,B0BGQVP4KF,"$9
49",,,
disney,1,53,False,https://www.amazon.com/GJTIM-Kingdom-Snacks-Zipper-Makeup/dp/B09HTQ96ZN/ref=sr_1_53,GJTIM Magic Kingdom Lover Gift I’m Here For The Snacks Zipper Pouch Makeup Bag (For The Snacks bag),B09HTQ96ZN,"$13
89",$14.89,35,4.6 out of 5 stars
disney,1,54,False,https://www.amazon.com/Disney-Attitude-Graphic-T-Shirt-Merchandise/dp/B08B5GJJVH/ref=sr_1_54,Disney Men's Mickey Mouse Vintage Scene Me Graphic T-Shirt,B08B5GJJVH,"$25
99",$27.99,"3,552",4.6 out of 5 stars
disney,1,55,False,https://www.amazon.com/Disney-Adult-Junior-Minnie-Cosplay/dp/B07HNQ474Y/ref=sr_1_55,Minnie Mouse Women's and Red Polka Dot Dress,B07HNQ474Y,"$26
99",,177,4.6 out of 5 stars
disney,1,56,False,https://www.amazon.com/Womens-Magical-Kingdom-Vacation-Graphic/dp/B09ZTNFVDH/ref=sr_1_56,A Dream is a Wish Your Heart Makes Tank Tops Womens Magical Shirt Magic Kingdom Vest Summer Vacation Graphic Tanks,B09ZTNFVDH,"$14
99",$17.99,149,4.6 out of 5 stars
disney,1,57,False,https://www.amazon.com/KIDDAD-Happiest-T-Shirt-Balloon-Graphic/dp/B0BDRR1CDC/ref=sr_1_57,KIDDAD Happiest Place On Earth T-Shirt Women Castle Balloon Graphic Shirt Casual Short Sleeve Trip Tee Top,B0BDRR1CDC,"$22
88",,38,4.4 out of 5 stars
disney,1,58,False,https://www.amazon.com/Frozen-Storybook-Collection-audiobook/dp/B06Y1CLBGW/ref=sr_1_58,Frozen Storybook Collection,B06Y1CLBGW,"$0
00",$27.77,460,4.8 out of 5 stars
disney,1,59,False,https://www.amazon.com/Headbands-Glitter-Princess-Decoration-Starfish/dp/B09W19VM7C/ref=sr_1_59,Foeran Mouse Ears Headbands Shiny Bows Mouse Ears Glitter Party Princess Decoration Cosplay Costume for Girls Women (Mermaid/Starfish),B09W19VM7C,"$9
98",$16.99,"1,137",4.4 out of 5 stars
disney,1,60,False,https://www.amazon.com/STAR-WARS-Shipping-Shirt-X-Large/dp/B07Q86WJ5T/ref=sr_1_60,Star Wars Boys' Vintage Inspired X-Wing Fighter T-Shirt,B07Q86WJ5T,"$10
42",,"3,549",4.6 out of 5 stars
disney,2,1,False,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg2_1,Disney Toddler Girls Dresses Minnie Mouse Dress Short Sleeve Stripe Print Dress A-line Princess Dress,B0C3QVVPXZ,"$23
99",,,
disney,2,2,False,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg2_1,"ZYTJ 2Pcs Disney Mouse Ears,Shiny Bows Minnie Mickey Mouse ears Headbands for birthday parties, themed events, a perfect addition to your Disney trip essentials and accessories for women (redpink)",B0BZP72FKH,"$5
99",,18,4.6 out of 5 stars
disney,2,3,False,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg2_1,Disney Juniors Mickey & Minnie Mouse Muscle Tank Top,B0C5CL4313,"$21
99",,,
disney,2,4,False,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg2_1,Ceaco - Disney Friends - Live Action Little Mermaid - 200 Piece Jigsaw Puzzle,B0C1HSFHL1,"$10
99",,,
disney,2,5,False,https://www.amazon.com/Cooling-Breathable-Microfiber-Running-Activities/dp/B073F1TBMR/ref=sr_1_53,"[4 Pack Cooling Towel (40""x12""), Ice Towel, Soft Breathable Chilly Towel, Microfiber Towel for Yoga, Sport, Running, Gym, Workout,Camping, Fitness, Workout & More Activities",B073F1TBMR,"$19
99",$29.99,"18,797",4.5 out of 5 stars
disney,2,6,False,https://www.amazon.com/Stitch-Crossbody-Backpack-Daypack-Shoulder/dp/B09HM97TDD/ref=sr_1_54,"Sling Bag,Stitch Crossbody Sling Backpack Travel Hiking Chest Bag Daypack for Purses Shoulder Bag Women Men's",B09HM97TDD,"$21
88",,641,4.8 out of 5 stars
disney,2,7,False,https://www.amazon.com/Really-Easy-Piano-Disney-Songbook/dp/1705165052/ref=sr_1_55,Really Easy Piano: 40 Disney Songs - Songbook with Lyrics,1705165052,"$20
35",$22.99,2,4.5 out of 5 stars
disney,2,8,False,https://www.amazon.com/Tara-Toys-Princess-Necklace-Activity/dp/B087YHX7SH/ref=sr_1_56,"Disney Deluxe Sparkling Necklace Activity Set Princess - Tara Toy, Create-Design-Wear 10 Charm Necklaces, Ages 3+",B087YHX7SH,"$13
93",$19.99,"1,093",4.8 out of 5 stars
disney,2,9,False,https://www.amazon.com/Amazon-Essentials-Unisex-Disney-Expressions/dp/B09RKXYGF2/ref=sr_1_57,"Amazon Essentials Disney | Star Wars Unisex Babies' Burp Cloths, Pack of 6",B09RKXYGF2,"$19
00",$19.90,598,4.8 out of 5 stars
disney,2,10,False,https://www.amazon.com/Disney-Disneyland-Graphic-T-Shirt-Heather/dp/B07QYV7LC1/ref=sr_1_58,Disney Mickey Mouse World's Best Dad Ever Disneyland Graphic Adult T-Shirt,B07QYV7LC1,"$21
95",,500,4.4 out of 5 stars
disney,2,11,False,https://www.amazon.com/Pengup-Heaband-Organizer-Acrylic-Selling/dp/B09WXNZCB4/ref=sr_1_59,"Pengup Heaband Holder Organizer,Acrylic Disney Ear Display Stand Jewelry Storage for Show Selling.",B09WXNZCB4,"$8
99",$9.59,298,4.6 out of 5 stars
disney,2,12,False,https://www.amazon.com/Bumkins-SuperBib-Waterproof-Fabric-Toddlers/dp/B09QCGR558/ref=sr_1_60,"Bumkins Bibs, Baby Bibs for Girl or Boy, SuperBib Baby and Toddler Bib 6-24 Months, Bib for Eating, Waterproof Fabric",B09QCGR558,"$17
95",$18.95,"27,949",4.8 out of 5 stars
disney,2,13,False,https://www.amazon.com/Magical-Kingdom-Vacation-Graphic-X-Large/dp/B09YY922VP/ref=sr_1_61,Magical Shirt for Women Magic Kingdom Tshirt Family Vacation Tee Castle Graphic Short Sleeve Tops,B09YY922VP,"$17
99",$18.99,683,4.5 out of 5 stars
disney,2,14,False,https://www.amazon.com/Disney-Cars-Radiator-Die-Cast-Vehicles/dp/B08J4FJ63D/ref=sr_1_62,"Disney Car Toys Toys, Radiator Springs 3-Pack of Die-Cast Toy Cars & Trucks with Lightning McQueen, Mater & Sheriff",B08J4FJ63D,"$13
49",,"8,549",4.8 out of 5 stars
disney,2,15,False,https://www.amazon.com/Spotted-Zebra-Princess-Sleeveless-Rompers/dp/B09FYCNF9N/ref=sr_1_63,"Amazon Essentials Disney | Marvel | Star Wars | Frozen | Princess Girls and Toddlers' Knit Sleeveless Rompers, Pack of 2",B09FYCNF9N,"$26
60",,492,4.7 out of 5 stars
disney,2,16,False,https://www.amazon.com/Disney-Mickey-Mouse-RISING-T-Shirt/dp/B07667GQFC/ref=sr_1_64,Disney Boy's Classic Mickey Mouse T-Shirt,B07667GQFC,"$10
61",,"1,719",4.6 out of 5 stars
disney,2,17,False,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg2_1,Ceaco - Disney - Photo Magic Pins - 750 Piece Jigsaw Puzzle,B013B2BCC8,"$12
95",$14.99,"1,424",4.7 out of 5 stars
disney,2,18,False,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg2_1,Ceaco - Disney Classics - Disney Classics - 2000 Piece Jigsaw Puzzle,B07PDNNSJB,"$13
97",,"3,353",4.6 out of 5 stars
disney,2,19,False,https://www.amazon.com/Disney-Princess-Addison-Singing-Doll/dp/B001F63PPK/ref=sr_1_67,"Disney Princess Zombies 3 Singing Addison Fashion Doll - Light-Up Doll with Music and Singing, Outfit and Accessories. Toy for Kids Age 6+",B001F63PPK,"$14
50",$33.99,223,4.3 out of 5 stars
disney,2,20,False,https://www.amazon.com/Disney-Mickey-Minnie-Stemless-Glasses/dp/B07G79FB42/ref=sr_1_68,"Disney Mickey and Minnie Mouse Stemless Wine Glasses, Set of 2",B07G79FB42,"$21
00",$25.88,299,4.8 out of 5 stars
disney,2,21,False,https://www.amazon.com/Simple-Modern-Disney-Summit-Thermos/dp/B094W9TGQG/ref=sr_1_69,"Simple Modern Disney Princesses Kids Water Bottle with Straw Lid | Reusable Insulated Stainless Steel Cup for School | Summit Collection | 14oz, Princess Rainbows",B094W9TGQG,"$19
99",,"7,966",4.8 out of 5 stars
disney,2,22,False,https://www.amazon.com/Disney-Little-Minnie-Headband-Matching/dp/B089Q26VN4/ref=sr_1_70,"Disney Minnie Mouse Ears Adult, Set of 2 Headbands for Mommy and Me, Matching for Adult and Little Girl",B089Q26VN4,"$11
48",$12.99,"3,061",4.5 out of 5 stars
disney,2,23,False,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg2_1,Disney Family Cami Dresses and Striped Cotton Short-Sleeve T-Shirts Sets of Mickey Minnie Vacation Matching Trip for Gift,B0C4559L1G,"$30
99",,,
disney,2,24,False,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg2_1,"Disney Women's Baseball Cap, Minnie Mouse Adjustable Hat for Adult",B0BMJ41SHB,"$14
61",,9,4.4 out of 5 stars
disney,2,25,False,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg2_1,Ceaco - Disney - Special Moments - 300 Piece Jigsaw Puzzle,B0BVS99YD6,"$11
91",,1,3.0 out of 5 stars
disney,2,26,False,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg2_1,Disney Toddler Girls Dresses Minnie Mouse Dress Strappy Polka Dots Pattern Bow Slip Princess Dress,B0C43F8LYZ,"$22
99",,,
disney,2,27,False,https://www.amazon.com/Wonder-Forge-Disney-Princess-Matching/dp/B00CA0PCH4/ref=sr_1_75,"Disney Princess Matching Game by Wonder Forge | For Boys & Girls Age 3 to 5 | A Fun & Fast Disney Memory Game for Kids | Cinderella, Jasmine, Mulan, and more",B00CA0PCH4,"$6
44",$10.99,"30,398",4.8 out of 5 stars
disney,2,28,False,https://www.amazon.com/Disney-Baseball-Mickey-Mouse-Adjustable/dp/B0BMD47BDT/ref=sr_1_76,"Disney Men's Baseball Cap, Mickey Mouse Adjustable Hat for Adult",B0BMD47BDT,"$13
71",$15.99,176,4.7 out of 5 stars
disney,2,29,False,https://www.amazon.com/Switch-HS200-Neutral-Certified-Required/dp/B01EZV35QU/ref=sr_1_77,"Kasa Smart Light Switch HS200, Single Pole, Needs Neutral Wire, 2.4GHz Wi-Fi Light Switch Works with Alexa and Google Home, UL Certified, No Hub Required , White",B01EZV35QU,"$14
99",,"36,135",4.6 out of 5 stars
disney,2,30,False,https://www.amazon.com/Paladone-Princess-Jewelry-Decorative-Earring/dp/B07BHXCG6F/ref=sr_1_78,Paladone Disney Princess Castle Jewelry Dish | Decorative Earring and Ring Holder,B07BHXCG6F,"$15
99",,51,4.5 out of 5 stars
disney,2,31,False,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg2_1,"Ceaco - 4 in 1 Multipack - Thomas Kinkade - Disney Dreams Collection - Donald & Daisy Duck, 101 Dalmatians, Mickey, Minnie, & Pluto, & The Little Mermaid - (4) 500 Piece Jigsaw Puzzles",B09RG9FXYC,"$13
99",$19.99,195,4.7 out of 5 stars
disney,2,32,False,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg2_1,Disney Juniors Mickey Mouse All Over Print Tee Shirt,B0C5JYKQGJ,"$21
99",,,
disney,2,33,False,https://www.amazon.com/Wet-Brush-Original-Wholehearted-Detangling/dp/B0874P7VFN/ref=sr_1_81,"Wet Brush Disney Original Detangler Brush Princess Wholehearted – Belle, Pink - All Hair Types - Ultra-Soft IntelliFlex Bristles Glide Through Tangles with Ease",B0874P7VFN,"$7
19",$15.89,"6,022",4.8 out of 5 stars
disney,2,34,False,https://www.amazon.com/2-Pack-Mickey-Barrette-Hollow-Non-slip/dp/B08FC13VCP/ref=sr_1_82,"Large Metal Hair Claw Clips (2-Pack), Mouse Lady Thick Hair Barrette, Hollow Non-slip Hair Catch Jaw Clamp for Women Girls",B08FC13VCP,"$7
84",,804,4.6 out of 5 stars
disney,2,35,False,https://www.amazon.com/Amazon-Essentials-Princess-Classic-Fit-Short-Sleeve/dp/B0BHT79K6N/ref=sr_1_83,"Amazon Essentials Disney | Marvel | Star Wars | Princess Women's Classic-Fit Short-Sleeve V-Neck T-Shirt, Multipacks",B0BHT79K6N,"$24
70",$25.90,33,4.5 out of 5 stars
